,Ave RO_[cfs],AveBF_[cfs],Ave_Total_Q_[cfs],BF:Q,Site
0,5.005580459009291,3.224202469141964,8.229782928151256,0.3917724801845109,Fagaalu
1,4.917144065134856,2.964723271079611,7.881867336214467,0.37614478201856155,Leone
2,2.235933017394103,1.9435996183177984,4.179532635711902,0.46502797985371974,Fagasa
3,2.623032664647335,0.5801202628237565,3.2031529274710917,0.18110913714062504,Afono
4,4.16892236017692,2.1787080514898225,6.347630411666742,0.3432317117085813,Nuuuli
5,3.599925583493343,1.7299633126094052,5.329888896102748,0.32457774380144516,Vaipito
6,2.7378450612351237,4.909929922434497,7.6477749836696205,0.6420076339744206,Malota
7,0.5030331056297819,0.35012859628821946,0.8531617019180013,0.410389490645316,Fagaitua
